employee_id,name,role,department,performance,experience,training_hours,salary,remote_share,team_size,manager_quality
E100209,Univ.Prof. Gundel Bohnbach,Sales Lead,Sales,134.44264567676393,2,33.7539909323166,33397.5129305032,0.6104925588738536,14,4
E100210,Agatha Linke,Line Manager,IT,174.76664425555913,16,41.17884506103355,52720.333564057815,0.48827977156146746,4,4
E100211,Frau Ildiko Klotz MBA.,IT Project Lead,IT,184.46935216602174,16,38.28649007196381,64431.43652370448,0.30069704521100293,4,5
E100212,Heinz-Joachim Gierschner-Wagner,Data Scientist,IT,163.15840770968506,11,51.24695856796896,46468.27921461446,0.03956834338741119,7,5
E100213,Louise Renner,Account Manager,Sales,158.0621261386578,15,47.30327005923329,60508.278807830146,0.8072544976672105,12,1
E100214,Dipl.-Ing. Ilonka Wagenknecht B.Eng.,DevOps Engineer,IT,180.00059949063157,14,39.19434201687629,55278.62783537731,0.4674544222282178,12,4
E100215,Silja Henschel,Business Development Manager,Sales,140.70554845674243,12,20.483928064598473,48611.280325348285,0.746354322101384,14,2
E100216,Fredo Mende,Line Manager,Sales,124.96264497484438,0,33.647725334707985,25978.192491186914,0.4385802620064615,12,3
E100217,Dipl.-Ing. Kasimir Schmidt MBA.,IT Project Lead,IT,201.8029160858693,16,47.04222289484417,63128.94017042761,0.7727406410829781,10,5
E100218,Alma Oderwald,IT Project Lead,IT,165.1897701368447,2,42.80110261046585,27592.545135655877,0.42294151177176176,13,5
E100219,Clarissa Neuschäfer,People Operations Lead,HR,141.4888078200543,14,24.967780655871387,54255.941644882114,0.5184021229695589,11,2
E100220,Hans Dieter Heser B.Eng.,Data Scientist,IT,134.3594491415013,3,21.93412027531111,39316.366906322386,0.4458400410920972,4,3
E100221,Susanne Schenk,Software Engineer,IT,139.07897616163356,3,41.955091501574564,49012.39937437157,0.4742297639436966,7,3
E100222,Kriemhild Atzler,Sales Lead,Sales,160.38960270019686,17,29.42942832284224,66387.94409776502,0.3267837328921122,9,3
E100223,Augustin Hendriks MBA.,Line Manager,Sales,178.90936904613656,16,30.39203539162423,57413.69178911356,0.37385968631869965,8,1
E100224,Prof. Nurten Hendriks MBA.,Sales Representative,Sales,179.7707002493371,18,46.72607728782654,64164.42914963845,0.5162545247844624,8,3
E100225,Dipl.-Ing. Reingard Bachmann B.Sc.,Business Development Manager,Sales,143.38850312741135,10,52.022387804156736,50157.945030762894,0.6567821445071127,9,1
E100226,Dorina Lachmann,HR Specialist,HR,134.94114770019326,19,32.492979729637014,66252.87524682147,0.9107049936941315,5,2
E100227,Ing. Mehdi Salz B.Eng.,Sales Lead,Sales,143.6257334685408,2,39.55239692387826,38515.29083368467,0.32817646769277453,5,2
E100228,Prof. Katerina Kaul MBA.,HR Specialist,HR,144.55436287149615,7,39.25753334015639,45087.36741507112,0.22706286192793226,12,5
E100229,Giovanna Tintzmann,Data Scientist,IT,177.2726991360689,13,38.35795895303483,60539.26192454935,0.11265964533613225,11,5
E100230,Emilie Jäkel B.Eng.,System Administrator,IT,141.70396842517135,0,40.40598476156298,28427.781048511853,0.3336615441765721,10,4
E100231,Herr Oswald Gröttner B.Eng.,DevOps Engineer,IT,177.77599816221132,13,47.56498927840156,62627.501098606284,0.4598719661619667,7,2
E100232,Pedro Reising,IT Project Lead,IT,135.83201732525978,1,33.26075653270404,31167.57207859227,0.5383661648038213,8,4
E100233,Dr. Ekrem Warmer,System Administrator,IT,155.878926810495,3,24.747224654839336,31144.050654310042,0.6287193841008968,13,3
E100234,Ing. Mirjam Schacht B.Eng.,Line Manager,Sales,210.20953397866433,18,56.900099336037606,76886.60190521111,0.3749145246924257,14,3
E100235,Sepp Gude,Software Engineer,IT,186.2993758128159,5,50.894219244900505,30875.111265194417,0.618688959061374,12,5
E100236,Dorothea Klingelhöfer,Account Manager,Sales,121.99924067002686,0,28.963621287506022,26306.306373475363,0.6139647718010068,3,3
E100237,Ing. Ahmed Trommler,Sales Representative,Sales,181.37123853074183,16,41.356320087759535,58864.860740848024,0.33191329407917763,12,3
E100238,Fred Bien-Bloch,Line Manager,IT,176.38310984695235,7,50.1070216458611,56541.53136528282,0.3338093387611988,14,4
E100239,Mathilde Eberth,Line Manager,Sales,193.10494501862567,18,47.49043944526039,75034.29442073256,0.08633999664688113,3,5
E100240,Frau Steffi Aumann B.Eng.,HR Business Partner,HR,194.50209499226546,20,44.62013309929285,77469.64071821098,0.6809542699997487,6,5
E100241,Dipl.-Ing. Ines Karge B.A.,HR Manager,HR,108.27937481384387,0,38.297731084082564,28346.706688118342,0.4877450392450321,4,3
E100242,Felix Müller,HR Business Partner,HR,153.3020349518266,4,57.273039250619576,50130.89001920888,0.6019487146891881,13,2
E100243,Salvatore Bolzmann,Sales Lead,Sales,188.35242538268733,15,42.2085887245946,61841.760019204856,0.4160732159685852,9,3
E100244,Jasmina Briemer-Rust,Sales Representative,Sales,152.50933213172718,5,34.850407406793096,44886.316851515614,0.5529048837543483,4,2
E100245,Cord Fischer,People Operations Lead,HR,160.9259979633483,7,48.71075728845595,44898.47690553103,0.6096940435997444,12,3
E100246,Anni Hering,Software Engineer,IT,184.48778666179635,12,40.96058641951421,53752.66714338374,0.5003468580539738,4,4
E100247,Karl-Heinz Wieloch,HR Manager,HR,147.05351795619035,15,43.497977272536225,58741.1066303681,0.5073449278512798,7,1
E100248,Prof. Lilli Zobel,People Operations Lead,HR,124.07507633648102,2,42.03149201591207,32951.80003290419,0.7438801454333617,6,2
E100249,Prof. Hans-Hermann Mende MBA.,People Operations Lead,HR,188.4456610373414,18,44.967755737669094,69042.4582433904,0.602856742448146,10,3
E100250,Sinaida Schacht,Sales Representative,Sales,147.00674804018774,11,30.21543746600793,53835.99899387694,0.30510585894916925,6,5
E100251,Ing. Lara Scholl,Account Manager,Sales,165.0081219410396,15,25.48893612829992,59842.64314898158,0.23454246438799364,14,3
E100252,Leo Warmer,Recruiter,HR,179.7834369368344,10,54.34132723233584,57547.619963494275,0.3818046539577884,8,3
E100253,Willfried Wiek,Account Manager,Sales,140.79155010010038,9,42.49584561789169,33166.23465629635,0.3144507243625257,7,2
E100254,Luigi Hahn B.Eng.,Sales Representative,Sales,185.6958949316531,19,47.70847277408579,70549.43623960597,0.5477826623336487,13,3
E100255,Dagobert Henck,Line Manager,IT,140.39475806960596,3,22.402407798223738,39588.6935332949,0.08445477670357182,4,4
E100256,Prof. Arne Franke,HR Business Partner,HR,180.42930802396816,11,50.66683108714503,57734.81434127585,0.35315703376723084,13,3
E100257,Harald Mende,DevOps Engineer,IT,139.39389999661861,1,34.78514354644233,31675.642794733194,0.5159507279108155,14,2
E100258,Ing. Alwina Heinrich B.Eng.,DevOps Engineer,IT,183.47897137103243,18,31.937818331909554,67039.60033691979,0.5230795440275323,10,4
E100259,Meike Metz,Account Manager,Sales,129.60336826250077,4,39.36626832368014,42929.74191657361,0.6287833960459606,4,2
E100260,Mohammad Heintze,IT Project Lead,IT,158.77272928835094,7,30.220197894574753,51455.8320214009,0.20337070131870832,11,4
E100261,Raphaela Zorbach,HR Business Partner,HR,162.49753783845588,6,39.98268301774393,40497.32007410616,0.5131752840070058,11,5
E100262,Heini Drewes B.A.,Line Manager,Sales,163.90099266415825,13,38.63661652985513,57334.878915637804,0.2464540706051477,5,2
E100263,Ulf Hethur-Faust,Data Scientist,IT,177.1023220975689,2,50.60395905233882,42392.869821743785,0.6341879473080184,6,4
E100264,Ansgar Gehringer,Line Manager,HR,170.7446253943024,17,55.13344502139469,53379.864620605746,0.31941358706202694,10,3
E100265,Lilija Weiß,Line Manager,IT,204.42539796519338,15,54.81515792841583,56549.93700092707,0.4171703660500016,11,5
E100266,Imke Ebert,Software Engineer,IT,162.02509286911106,18,17.354850206038837,73329.17989301482,0.43943670567379933,5,4
E100267,Marlies Jähn MBA.,Line Manager,IT,178.3357309222059,18,30.648331701567148,71462.68916804151,0.6746455333059712,7,5
E100268,Jo Reuter,Sales Representative,Sales,164.32731427069163,17,17.251132361776378,66612.22605463347,0.283113264695136,13,4
E100269,Dipl.-Ing. Annemarie Scheuermann B.Sc.,Key Account Manager,Sales,180.0159435688909,19,28.06457725564969,65757.0156344544,0.16752106696592797,10,2
E100270,Univ.Prof. Friedlinde Schleich,Recruiter,HR,150.36506436389843,15,33.50481789096169,55590.9075050729,0.48218273760921204,5,2
E100271,Alina Conradi,HR Manager,HR,160.14039474165315,7,44.105616152269434,41043.921903788134,0.38367754204825905,9,2
E100272,Univ.Prof. Sergio Ruppert B.Sc.,HR Manager,HR,133.9392622461868,0,34.8006676550746,37740.04110409346,0.5468965017975947,13,4
E100273,Leokadia Benthin,HR Manager,HR,153.73129472903432,16,35.07929929051354,58857.78655422327,0.9434954114866942,10,1
E100274,Dipl.-Ing. Joerg Siering,System Administrator,IT,178.28752346452976,11,41.817646831997635,52507.11482119829,0.5603976650422976,12,4
E100275,Traute Holsten B.A.,DevOps Engineer,IT,202.98167814194517,20,22.906903547921893,66231.46177569126,0.5745587715612426,13,5
E100276,Univ.Prof. Rosemarie Noack,Software Engineer,IT,176.76514515264094,10,31.614068470361364,54213.87015049513,0.09834019990513959,5,4
E100277,Horst-Peter Keudel,Data Scientist,IT,146.5553550340829,4,34.96443374182628,35306.36859826779,0.8272389186240062,4,4
E100278,Ing. Friedhilde Steckel,Software Engineer,IT,163.9838778535216,11,37.97598011368656,51512.03054922793,0.3839865195573372,12,4
E100279,Stavros Fritsch,IT Project Lead,IT,168.9317973485194,16,40.76953990225545,53583.08933478587,0.6451941467235304,9,3
E100280,Henri Täsche,Recruiter,HR,153.04555624208945,5,55.00649789733042,31933.158818975302,0.2600775853827798,14,2
E100281,Ing. Maria-Theresia Kühnert B.Sc.,Line Manager,Sales,151.91469958215194,0,49.08336161081095,30038.365966607533,0.1503679245604438,11,3
E100282,Annita Jopich B.Eng.,Sales Lead,Sales,139.709577269869,4,32.30689975508065,31374.21422401119,0.4282840025989271,3,5
E100283,Benita Wirth,Key Account Manager,Sales,167.51068870454853,13,37.38670940548532,66525.43319667251,0.3276519352472428,5,2
E100284,Songül Pieper-Ackermann,Software Engineer,IT,146.8140509026901,4,36.70560862907877,27692.384439438752,0.35291591099666575,7,5
E100285,Henrike Bloch B.A.,Key Account Manager,Sales,117.54360579882064,0,34.85847483479256,25999.12350667948,0.5028940038483295,5,3
E100286,Luise Wernecke,Line Manager,IT,154.1169119603996,17,42.7251582582091,64083.504336337755,0.8024406083639629,3,1
E100287,Univ.Prof. Inga Wesack B.Sc.,Data Scientist,IT,181.78588768351784,15,21.40220447029092,58174.33531102108,0.3726397596105024,9,5
E100288,Frank-Michael Rogner B.A.,Sales Lead,Sales,152.3226608107652,8,48.80714388006484,40479.2727166804,0.774801746656814,9,1
E100289,Imelda Thanel,System Administrator,IT,228.31109110091913,18,56.93550790715355,61210.36080252366,0.8987163953961451,12,5
E100290,Frau Alma Schuchhardt B.A.,Sales Representative,Sales,163.33754028090408,4,37.301594593281834,33046.729612503805,0.3129867616891307,14,5
E100291,Ing. Karl-August Austermühle,Sales Lead,Sales,130.44273743805545,1,37.10635574882171,30566.391525899686,0.3558632014452035,10,2
E100292,Frau Dorota Drewes,Recruiter,HR,153.59174122276247,14,41.57044247208671,67759.64544758711,0.45501478456957484,7,2
E100293,Viola Drubin B.A.,Sales Representative,Sales,157.45793745055948,6,50.1938597696021,42389.68648279105,0.4963149377882019,12,3
E100294,Univ.Prof. Eveline Pechel B.Eng.,Account Manager,Sales,147.22075999454867,3,36.757062831827575,41914.50244693762,0.6976675167405935,14,3
E100295,Dipl.-Ing. Isabella Henk,Software Engineer,IT,145.3869004976095,0,49.339451661017364,32534.881729140707,0.38818996689165175,7,4
E100296,Kordula Fiebig MBA.,Software Engineer,IT,189.58844810720973,12,44.884946724532426,59569.311989911104,0.6790449245769639,7,4
E100297,Veli Scheuermann B.A.,Sales Representative,Sales,186.23944566541078,19,63.6161144400469,54000.17848703207,0.7195544774091027,3,3
E100298,Frederic Wirth,Line Manager,IT,146.41021949911672,6,36.71337984837704,40477.70989425885,0.3872974264609651,12,3
E100299,Ing. Valeri Zirme,Sales Lead,Sales,173.54799570925104,14,20.239995522791663,64535.67711575357,0.7500222812845707,7,4
E100300,Roswitha Adler,Line Manager,Sales,151.32452915432157,13,25.670608793144858,53141.32088625333,0.3811360857268678,8,4
E100301,Miroslawa Huhn,Data Scientist,IT,203.07717032402397,18,40.11928237400157,74812.36582434806,0.84782879675224,14,4
E100302,Dr. Ingetraud Renner MBA.,DevOps Engineer,IT,211.64377462435206,19,50.27882094020752,75419.45076883881,0.6853997715186115,3,5
E100303,Geraldine Rohleder,Data Scientist,IT,166.72017025750117,17,33.47490859579276,61654.346419362686,0.8941042166725451,13,3
E100304,Irena Jungfer-Graf,Data Scientist,IT,149.07693082720752,9,37.6906755012467,45484.18240476822,0.701493658718708,9,1
E100305,Prof. Hans-Joachim Heintze MBA.,HR Specialist,HR,145.9696220968059,8,46.84842737331576,40931.970788227656,0.2664086311346418,3,3
E100306,Giovanni Weinhage,IT Project Lead,IT,172.2382730707702,7,30.347673991215423,40852.028840681014,0.9497298207542065,13,4
E100307,Univ.Prof. Traude Kranz MBA.,Sales Representative,Sales,136.46438739604122,9,33.88730600805182,41837.05467915542,0.6919081306749023,4,3
E100308,Ivo Beier-Eberth,IT Project Lead,IT,177.51967955396952,16,28.322733123897393,64144.055902165026,0.7844127943764788,4,5
E100309,Stefani Ditschlerin,Business Development Manager,Sales,153.2302563009821,1,51.78228092882562,24719.767533267834,0.29270552438336556,7,5
E100310,Astrid Putz MBA.,Software Engineer,IT,176.80625480600372,5,55.41672811796367,43018.66508095111,0.24405312261574438,12,4
E100311,Oswin Fechner,Sales Representative,Sales,122.1121620704221,4,24.2058501050694,41140.39348450124,0.6259503391280198,9,4
E100312,Univ.Prof. Yasemin Förster,Business Development Manager,Sales,144.0432762163313,8,38.578145010117765,37693.977974080386,0.11148116899551852,3,1
E100313,Horst-Günter Zänker,HR Business Partner,HR,125.43796058238722,4,54.07258975064945,45749.0930316417,0.6360413855099541,12,1
E100314,Gerta Scholz,HR Specialist,HR,169.93330883846306,17,43.986951836222374,66568.04647207611,0.3547684246320145,3,4
E100315,Margareta Butte-Jüttner,Line Manager,IT,162.11400418895715,19,35.10760767000905,71748.49010722435,0.6429802751340881,3,4
E100316,Wally Junck-Schomber,Software Engineer,IT,129.6199876191669,8,24.538378803891014,42206.67399228614,0.5355281051790137,8,4
E100317,Prof. Amalie Schönland B.Sc.,Business Development Manager,Sales,180.94289972514667,16,51.52944551822864,65111.895592365596,0.5854196985302876,4,2
E100318,Univ.Prof. Miroslav Hövel B.A.,Line Manager,Sales,169.69668961134073,16,43.605152149444976,67631.96724861032,0.3321392810360381,3,3
E100319,Heinz-Günther Dippel,Sales Representative,Sales,133.18152663989574,11,25.270136122582443,51506.958004976615,0.8238853104144293,8,2
E100320,Helfried Geisel,Software Engineer,IT,179.62568444054796,6,51.89891053874991,52009.6122962418,0.889605113724304,4,4
E100321,Thea Baum,Software Engineer,IT,132.03689123944977,2,23.995964382421302,34220.32317456469,0.30432893690539825,8,3
E100322,Gotthilf Blümel,DevOps Engineer,IT,162.32650739082513,9,37.79513845832589,53703.929002262375,0.6841654384664236,12,2
E100323,Gloria Köster,Sales Representative,Sales,137.16886248776552,1,37.35385296627871,33465.04403629328,0.10411873587229342,10,2
E100324,Dr. Eleni Radisch,People Operations Lead,HR,154.5867292369296,2,56.18381328847835,36927.60766428434,0.5271218743077232,4,2
E100325,Prof. Marit Zorbach,Software Engineer,IT,183.05283875374388,15,37.389538081198474,51643.33866182614,0.5485238617460788,13,5
E100326,Dr. Diethard Budig,Data Scientist,IT,154.7183504213445,1,37.35357313699275,33855.26869107682,0.24737751394995525,11,2
E100327,Ludmilla Stoll-Hendriks,Line Manager,IT,148.69613845081116,9,26.36921655102306,44325.12449371367,0.45264471887314994,10,3
E100328,Prof. Brunhilde Heinrich MBA.,System Administrator,IT,141.52459407985765,5,33.59602320941394,35768.00847111156,0.8127997509331891,14,4
E100329,Irma Hermighausen,Sales Lead,Sales,164.0559399037947,10,31.827045391193575,58720.51592232989,0.845058144732092,12,3
E100330,Tomas Mohaupt,Account Manager,Sales,133.88803283504498,6,32.34777633995307,40931.14875968826,0.3759891058807713,3,1
E100331,Marika Ritter,IT Project Lead,IT,156.7583999441717,14,40.062845248918734,52983.49084512252,0.22077205493139443,9,1
E100332,Herr Heinz-Wilhelm Kaul,Sales Lead,Sales,122.13629836107886,5,15.658236141574076,38204.34185945563,0.43700658674224796,12,5
E100333,Mandy Löffler,Account Manager,Sales,169.4644885403041,19,24.897697545831022,61497.74885539043,0.6285072390572558,8,4
E100334,Irene Jacobi Jäckel,Sales Representative,Sales,159.49987430449067,8,38.88981126392845,53169.42234098135,0.5017954452633636,8,3
E100335,Hans-Jochen Nette B.Sc.,Key Account Manager,Sales,160.83487904991318,19,41.21254683103932,64521.596279167425,0.4429049739809967,8,3
E100336,Dipl.-Ing. Kay-Uwe Klemt B.Eng.,Recruiter,HR,157.25323328441885,11,37.66567201356104,54646.499669718345,0.3122917122629554,8,2
E100337,Alice Sorgatz,Software Engineer,IT,190.6419288306022,18,39.59205510215039,72780.53357105162,0.28313077188200836,12,4
E100338,Emmy Anders-Rosemann,DevOps Engineer,IT,176.02090756821426,19,35.908833863447484,65499.236593926355,0.6620511464367608,9,4
E100339,Ullrich auch Schlauchin,Account Manager,Sales,164.47843040753935,2,39.814953967703374,36660.11216136393,0.3932213602229748,14,5
E100340,Ing. Peggy Hein B.Eng.,System Administrator,IT,167.50719825181733,14,44.34142220262216,52849.56972547785,0.5700721282732109,5,3
E100341,Univ.Prof. Donald Scholl B.Eng.,System Administrator,IT,163.556764482952,1,44.27133728687661,44228.84784556842,0.04546707258227518,8,5
E100342,Lutz Dietz-Schottin,Business Development Manager,Sales,179.33838873391662,20,33.110415885415044,74681.90067308312,0.37673983992233034,5,2
